time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.21746005602044235,-0.6841637382663383,14.577948374935234,6.119829780188486,0.01259339636442025,0.0,0.22176238438560184,-1.2858055610686712,4.0685218940926315,-0.18282648482802963,0.12865408080457905,0.0,416.5961384666728,417.7883674383596,418.7918537944186,417.03299285818974
2.1600000000000015,0.230443877397108,-0.7650704226805999,14.82682862083236,6.109248571674003,0.020041766088390034,0.0,0.21018606070680954,-1.4121704303578466,4.226598617860236,-0.1658312440315019,0.11310627447242026,0.0,474.3230951137958,473.1402908161661,474.2392460803222,475.51493528801734
2.2200000000000015,0.24254287982324718,-0.8539907493240451,15.086257819176051,6.099762560018647,0.027024242456644032,0.0,0.19231982362551298,-1.5528232092163474,4.4199699104579,-0.1459496002628613,0.12221428620598775,0.0,486.3208442721133,487.0134213533482,485.6565181820746,487.123924426225
2.2800000000000016,0.25361699373140234,-0.9501686317788175,15.349752651358651,6.091232303527326,0.034288660320735964,0.0,0.1762258074322052,-1.653827791945904,4.3631701027084056,-0.13552708334071334,0.11869121460458773,0.0,410.43066542970706,410.1323917698039,407.8214431798868,408.73058363939253
2.3400000000000016,0.26341718677942844,-1.053572299619109,15.61505444754757,6.083149240771469,0.04093716764712774,0.0,0.14972513521031994,-1.7937119062203577,4.479440681572294,-0.13314789557090687,0.08633984879832655,0.0,466.82147288379394,464.2996915033999,465.9192341117134,466.08940387836384
2.4000000000000017,0.2714673656713626,-1.165658997076632,15.88785758636365,6.0753276758747266,0.04616975747346963,0.0,0.11807502446445338,-1.943238613945372,4.613104339194059,-0.1253011314275647,0.08889426112943345,0.0,472.414105799439,472.61684817346264,472.59595879320796,473.1859558382984
2.4600000000000017,0.2775643024113723,-1.286616152575005,16.167350476225415,6.068122134143515,0.0513079900245863,0.0,0.08464317885963543,-2.0893195448849236,4.70260540984077,-0.11131423788849135,0.0781693242293208,0.0,460.67731649348787,459.8341061890208,461.2006961995465,462.2917004869219
2.520000000000002,0.28180130670502995,-1.4154577189809183,16.44748654342894,6.061481175041699,0.056211062407260926,0.0,0.05620305021786833,-2.2059804275137678,4.635263826079188,-0.10944957088211565,0.08800467220659024,0.0,410.01680635440323,410.8957870255596,411.32499005914195,411.4782017418785
2.580000000000002,0.2837486417610061,-1.5533490868315074,16.73210909561768,6.055149052737452,0.062152770698288506,0.0,0.008082266552970865,-2.390945841370535,4.850804835250113,-0.09867961974686146,0.11499271762774675,0.0,499.39015422408744,501.36200808846183,499.77066202921674,500.5466806483875
2.640000000000002,0.28293628039960345,-1.7014897672747555,17.025308166445555,6.050105584576993,0.06881056274044095,0.0,-0.03580994704089682,-2.5475278960263505,4.921812813479758,-0.06454147664155008,0.10136451047124241,0.0,459.98345528497833,458.913165261629,458.39202139728803,461.0911695233094
2.700000000000002,0.2790630253988725,-1.860102919328706,17.326832055747037,6.0456345598505905,0.07466699099566476,0.0,-0.09393695991108553,-2.7398092111647316,5.127640252012598,-0.12112292160741239,0.08877880044924026,0.0,502.9982937202833,502.09279779235914,502.42994451368196,498.30522747949067
2.760000000000002,0.27185210852813946,-2.0294781624404634,17.636936264292327,6.038609248456165,0.08039716616168135,0.0,-0.14694357486989704,-2.906634784100195,5.208306343973256,-0.11004872363998022,0.10636508774011483,0.0,465.8259474630441,467.2065199780529,466.83657054258185,467.6883953230128
2.820000000000002,0.26124100084920465,-2.209298414184162,17.95297856328049,6.032673275204061,0.08761905484479904,0.0,-0.20743181730152688,-3.087865375349338,5.325357450775433,-0.08287098312727717,0.13930271969526137,0.0,478.33714467481025,480.85060595752674,479.01137271035196,481.06599925816676
2.880000000000002,0.24734717977537274,-2.3987011644692724,18.27045645321335,6.0278551471967745,0.09563479617246795,0.0,-0.25636118139313435,-3.2260296995460513,5.25716645733901,-0.07560716072823723,0.11863807888629109,0.0,423.7590625525956,421.9957493966923,421.62865578297874,422.25029931728324
2.940000000000002,0.23045066108111026,-2.5963286212858807,18.583222109194942,6.023075386257027,0.10296043306624192,0.0,-0.30742952918823546,-3.362023692138249,5.16838300165872,-0.08933947376777432,0.12823224365923305,0.0,414.66293154791686,415.5196459415729,416.35711593471717,415.1479955778252
3.000000000000002,0.21055206215906294,-2.8017689106012496,18.888992342553976,6.017894673298066,0.1105912739978816,0.0,-0.35642960858890793,-3.486536624025199,5.02423877758317,-0.08094741916232182,0.124992346283979,0.0,395.48508492891267,395.2034384275688,395.2327346600497,395.9984271711677
3.0600000000000023,0.18698466640963635,-3.0162252665634766,19.191434273138317,6.013153656161947,0.11785068349119943,0.0,-0.42980158092356335,-3.662411712462725,5.056473526651438,-0.07541347339160977,0.11147106421045329,0.0,456.25338645791487,455.18511165768433,455.08706053168197,455.52503958382187
3.1200000000000023,0.15952956802648174,-3.239881655061077,19.490513156910687,6.008417075968662,0.12465777970311098,0.0,-0.4858829623241063,-3.7933271647083378,4.913071722043333,-0.08714390468742261,0.11714126273287351,0.0,396.15740129991065,396.69169370671517,397.406329482858,396.3234982404455
3.1800000000000024,0.1282105083227321,-3.472348166097009,19.784022484275237,6.003099075127793,0.13159997443130322,0.0,-0.5586576588223824,-3.956055359061708,4.8702256903754435,-0.09178994881202167,0.11266288355607423,0.0,431.98243578331187,431.61694596112204,431.99498097776933,431.59615533888604
3.2400000000000024,0.09237918535158396,-3.7147470880009124,20.075117509466345,5.99761075143619,0.1383904446235329,0.0,-0.6362727877213487,-4.124423645869138,4.832530247294513,-0.09084419697354662,0.11417769446239025,0.0,434.7511584335459,434.88978647065096,433.89040867995226,433.962564779259
3.3000000000000025,0.05155370651737424,-3.967804547984961,20.365401870856747,5.992523118303421,0.145207384468387,0.0,-0.7251464847564958,-4.311286511045285,4.84291411526629,-0.07483592815445268,0.11246830005397543,0.0,451.1856488309029,451.05887321771166,450.93584533649533,452.2214983203882
3.3600000000000025,0.005193362606828418,-4.232333939894244,20.656740284256205,5.987770421936313,0.15203040738252405,0.0,-0.820762988865245,-4.506757308034249,4.867573209620612,-0.0898304305422962,0.11610227307877878,0.0,456.7114708966342,457.0123932828796,458.7799295865132,457.5826690553665
3.4200000000000026,-0.046726409743094666,-4.508123724380831,20.947583406070315,5.982985558619577,0.1588825770502087,0.0,-0.9104514269670781,-4.68672677153104,4.826715980207903,-0.06480980751201752,0.11010822851081137,0.0,437.50279655406325,437.01518069050724,436.91329598134206,438.9893115909581
3.4800000000000026,-0.10406893964240954,-4.794677544368012,21.235471094390203,5.978594463370049,0.1659147265794445,0.0,-1.001512625710548,-4.86551166047945,4.769160234806993,-0.10058887292868166,0.12854636442217754,0.0,432.07032756637585,433.63485372864704,434.5765325097935,431.5614452743487
3.5400000000000027,-0.16773978626923325,-5.093392749906501,21.52404659152939,5.972703072071525,0.17336462453071544,0.0,-1.1214791646638504,-5.092112652174917,4.848712773620183,-0.09378151826944298,0.11353415066071965,0.0,479.9760562090259,478.84781735193303,478.0044982010574,478.5155301900849
3.6000000000000028,-0.23884179017850213,-5.405987617515248,21.817738810321543,5.967850079820032,0.18064613004110175,0.0,-1.2491520068981616,-5.328077350116338,4.939626832638288,-0.06299713295663927,0.13362894050919524,0.0,484.5099812535622,486.0304154071499,483.7583767294152,486.06623406882846
3.660000000000003,-0.317251447014049,-5.7320009509156,22.114156102111316,5.964677629990508,0.18834402976589093,0.0,-1.3651331908817403,-5.539360827146895,4.940105309558754,-0.037888473798568724,0.114647929605788,0.0,460.0611841789225,458.5697613886775,458.1953977676728,460.18573536212205
3.720000000000003,-0.40223382940152574,-6.069924005534559,22.40793105252727,5.961861141716842,0.19553519064474578,0.0,-1.4681686357651182,-5.725146521560572,4.852109176575357,-0.07939128594104021,0.12862511473683422,0.0,431.14077373096507,432.33365188622935,432.33254628743094,428.81853873603484
